millis, dt(10),fsr1,fsr1_calibrated,fsr2,fsr2_calibrated,fsr3,fsr3_calibrated,fsr4,fsr4_calibrated,fsr5,fsr5_calibrated,pos,vel,vel_filtered(exp=0.9),acc,acc_filtered(exp=0.9)
61851,0.096,-6,-9.1888,-3,-4.2897,0,3.8502,-9,-5.8848,-11,-5.6418,1.9765,0.0,0.0046,-0.4883,-0.3963
61861,0.097,-6,-9.1933,-48,-4.1898,0,3.8732,-9,-5.8766,-11,-5.629,1.9765,0.0515,0.0469,0.4831,0.3951
61871,0.097,-6,-9.1965,-48,-4.1039,0,3.8942,-9,-5.8696,-11,-5.6184,1.9715,0.0,0.0047,0.0,0.0395
61881,0.097,9,-9.1972,-18,-4.033,0,3.9133,-9,-5.8639,-11,-5.61,1.9715,0.0,0.0005,0.4778,0.434
61890,0.096,-6,-9.1942,147,-3.957,0,3.9305,-9,-5.8595,-11,-5.6037,1.9715,0.0,0.0,0.0,0.0434
61899,0.096,-6,-9.1888,102,-3.8485,0,3.9459,-9,-5.8563,-11,-5.5994,1.9715,0.0,0.0,0.0,0.0043
61910,0.097,-6,-9.1824,-48,-3.7149,0,3.9595,-9,-5.8543,-11,-5.5972,1.9765,0.0,0.0,-0.4778,-0.4296
61919,0.097,-21,-9.1763,12,-3.5819,-15,3.97,-9,-5.8534,-11,-5.5969,1.9715,0.0,0.0,0.0,-0.043
61929,0.096,-6,-9.172,-63,-3.4587,0,3.9762,-9,-5.8537,-11,-5.5985,1.9715,0.0,0.0,0.0,-0.0043
61938,0.096,-6,-9.168,-48,-3.3519,0,3.9796,6,-5.8538,4,-5.6007,1.9765,0.0,0.0,-0.4837,-0.4358
61948,0.097,-6,-9.1629,-63,-3.2661,0,3.9814,-9,-5.8523,-11,-5.6021,1.9715,-0.0515,-0.0464,-0.4783,-0.474
61958,0.097,-21,-9.1583,12,-3.1958,0,3.9818,-9,-5.8506,4,-5.6027,1.9715,-0.0515,-0.051,-1.0091,-0.9556
61968,0.097,-6,-9.1552,-3,-3.1298,0,3.9808,-9,-5.8501,-11,-5.6025,1.9765,0.0515,0.0413,0.4257,0.2875
61977,0.096,-6,-9.1525,147,-3.051,0,3.9784,-9,-5.8508,4,-5.6017,1.9765,0.0521,0.051,0.5313,0.5069
61987,0.097,-6,-9.1487,-48,-2.9519,0,3.9747,-9,-5.8525,-11,-5.6001,1.9715,0.0,0.0051,0.0,0.0507
61997,0.098,-6,-9.1439,132,-2.8383,15,3.9711,-9,-5.8552,-11,-5.5991,1.9715,0.0,0.0005,0.0,0.0051
62007,0.097,-21,-9.1394,-3,-2.708,0,3.9687,-9,-5.859,-11,-5.6,1.9715,-0.0515,-0.0463,-0.4777,-0.4295
62016,0.097,-6,-9.1366,-3,-2.5693,0,3.9663,-9,-5.8639,4,-5.6015,1.9715,0.0,-0.0046,0.0,-0.0429
62025,0.096,-6,-9.1341,-18,-2.4358,15,3.964,-9,-5.8696,-11,-5.6022,1.9765,0.0521,0.0464,0.4835,0.4308
62035,0.097,-6,-9.1306,-18,-2.3099,0,3.9629,-9,-5.8764,-11,-5.6035,1.9715,-0.0515,-0.0418,-0.4304,-0.3443
62046,0.098,-6,-9.126,12,-2.1902,0,3.9618,-24,-5.8853,-11,-5.6067,1.9715,0.0,-0.0042,0.4734,0.3916
62055,0.097,-21,-9.1218,-3,-2.0727,0,3.9593,-9,-5.8978,-11,-5.6116,1.9715,0.0,-0.0004,0.5261,0.5126
62064,0.096,9,-9.1179,-3,-1.9572,120,3.966,-9,-5.9123,-11,-5.6184,1.9715,-0.0521,-0.0469,-0.9188,-0.7757
62074,0.097,-21,-9.1131,-3,-1.8452,15,3.9936,6,-5.9263,-11,-5.6268,1.9715,-0.0515,-0.0511,-1.0524,-1.0248
62085,0.098,-6,-9.1085,102,-1.7273,0,4.0322,6,-5.9369,4,-5.6356,1.9715,0.0,-0.0051,0.0,-0.1025
62094,0.097,-6,-9.1044,-48,-1.5984,0,4.0697,-9,-5.9445,-11,-5.6434,1.9715,0.0,-0.0005,0.0,-0.0102
62104,0.097,-6,-9.0992,-3,-1.4722,0,4.1047,-9,-5.9516,-11,-5.6515,1.9715,0.0,-0.0001,0.4777,0.4289
62113,0.097,-6,-9.0931,12,-1.3524,0,4.1374,-9,-5.9595,-11,-5.6614,1.9715,0.0,-0.0,0.0,0.0429
62123,0.098,-6,-9.0861,-3,-1.2337,15,4.1692,-9,-5.9684,-11,-5.6728,1.9765,0.0,-0.0,-0.4736,-0.4219
62133,0.098,9,-9.0768,-18,-1.1187,0,4.2012,-9,-5.978,4,-5.6845,1.9715,0.0,-0.0,0.426,0.3412
62142,0.096,-6,-9.0641,-3,-1.0101,0,4.2322,-9,-5.9885,4,-5.6938,1.9765,0.0521,0.0469,0.4883,0.4736
62152,0.097,-6,-9.0493,-3,-0.9064,0,4.261,-9,-5.9997,-11,-5.7008,1.9715,0.0,0.0047,0.0,0.0474
62161,0.097,9,-9.0325,-18,-0.8074,0,4.2875,-9,-6.0117,4,-5.7068,1.9715,0.0,0.0005,0.4837,0.44
62171,0.097,-6,-9.0125,-33,-0.7171,0,4.3118,-9,-6.0245,4,-5.7106,1.9715,0.0,0.0,0.5266,0.518
62181,0.096,-6,-8.9906,-3,-0.6366,0,4.3339,-9,-6.0379,4,-5.7108,1.9715,0.0,0.0,0.0,0.0518
62190,0.096,-6,-8.9682,-48,-0.5656,0,4.3539,6,-6.0508,-11,-5.709,1.9715,0.0,0.0,0.0,0.0052
62199,0.095,-6,-8.9454,-48,-0.5091,0,4.3719,-9,-6.0616,-11,-5.7077,1.9715,0.0,0.0,0.0,0.0005
62210,0.097,-21,-8.9235,-18,-0.4683,0,4.3878,-9,-6.072,-11,-5.7083,1.9715,0.0,0.0,0.0,0.0001
62219,0.096,-6,-8.9037,12,-0.4346,0,4.4018,-9,-6.083,-11,-5.7108,1.9715,-0.0521,-0.0469,-0.4883,-0.4394
62229,0.096,-6,-8.8848,12,-0.4001,15,4.4152,-9,-6.0948,-11,-5.7151,1.9765,0.0521,0.0422,0.4395,0.3516
62238,0.096,-6,-8.8654,-48,-0.3674,-15,4.428,-9,-6.1073,19,-5.7185,1.9715,-0.0521,-0.0427,-0.9326,-0.8042
62248,0.096,-6,-8.8454,117,-0.3326,0,4.4376,-9,-6.1205,4,-5.717,1.9715,0.0,-0.0043,0.0,-0.0804
62258,0.097,-6,-8.825,-3,-0.2825,15,4.4454,-24,-6.1357,-11,-5.7122,1.9765,0.0515,0.046,0.4739,0.4184
62268,0.097,-6,-8.8042,-3,-0.2241,-30,4.4515,-9,-6.1541,-11,-5.7081,1.9715,0.0,0.0046,0.0,0.0418
62277,0.096,-6,-8.7829,-48,-0.1722,0,4.4518,-9,-6.1744,-11,-5.7059,1.9715,0.0,0.0005,0.0,0.0042
62287,0.097,-21,-8.7625,-3,-0.1305,0,4.448,-9,-6.1951,-11,-5.7056,1.9715,0.0,0.0,0.0,0.0004
62297,0.098,-21,-8.7456,12,-0.0936,0,4.4426,-9,-6.2163,-11,-5.7072,1.9715,0.0,0.0,0.0,0.0
62306,0.096,9,-8.7308,-3,-0.056,0,4.4359,6,-6.2365,-11,-5.7107,1.9715,0.0,0.0,0.0,0.0
62316,0.097,-21,-8.7155,-3,-0.0192,15,4.4291,-9,-6.2546,-11,-5.7159,1.9715,0.0,0.0,0.4832,0.4349
62325,0.096,-21,-8.7022,-3,0.0156,-15,4.4222,-9,-6.2718,-11,-5.7228,1.9715,-0.0521,-0.0469,-0.9277,-0.7915
62336,0.098,-6,-8.6923,-63,0.0432,0,4.4127,-24,-6.2909,4,-5.73,1.9715,0.0,-0.0047,0.4353,0.3126
62345,0.097,-21,-8.6844,-18,0.0572,0,4.4005,-9,-6.313,-11,-5.7363,1.9715,0.0,-0.0005,0.0,0.0313
62355,0.097,-21,-8.6796,-3,0.0617,0,4.3871,6,-6.3355,-11,-5.743,1.9715,-0.0515,-0.0464,-0.9526,-0.8542
62364,0.096,-6,-8.678,12,0.0651,-15,4.3712,6,-6.3544,-11,-5.7513,1.9765,0.0521,0.0422,0.4399,0.3105
62374,0.097,-21,-8.6782,-3,0.07,0,4.3516,-9,-6.3698,-11,-5.7613,1.9715,0.0,0.0042,0.0,0.031
62384,0.097,-21,-8.6813,-3,0.075,15,4.3309,-9,-6.3844,-11,-5.7728,1.9715,0.0,0.0004,0.0,0.0031
62393,0.096,-21,-8.6887,-3,0.0787,15,4.3132,6,-6.3982,-11,-5.7859,1.9715,0.0,0.0,0.0,0.0003
62403,0.097,-6,-8.6989,-48,0.0773,0,4.2984,-24,-6.4112,-11,-5.8005,1.9715,0.0,0.0,0.0,0.0
62412,0.096,-6,-8.7093,12,0.0683,0,4.2839,-9,-6.4261,-11,-5.8164,1.9715,0.0,0.0,0.0,0.0
62423,0.098,-6,-8.7183,-3,0.0572,0,4.2681,-9,-6.4429,-11,-5.8338,1.9715,0.0,0.0,0.4783,0.4305
62432,0.096,-6,-8.7262,-48,0.0426,0,4.2514,-9,-6.4601,4,-5.8513,1.9715,0.0,0.0,0.0,0.043
62441,0.096,-6,-8.733,132,0.0313,0,4.2335,-24,-6.479,4,-5.8661,1.9715,0.0,0.0,0.0,0.0043
62450,0.095,-21,-8.7399,-18,0.0376,0,4.2146,-9,-6.501,94,-5.8692,1.9715,0.0,0.0,0.4888,0.4404
62460,0.096,-6,-8.7483,102,0.0612,0,4.1948,-9,-6.5246,-11,-5.8542,1.9715,-0.0521,-0.0469,-0.9282,-0.7913
62470,0.096,-21,-8.7581,-3,0.1002,15,4.1753,-9,-6.5484,-11,-5.8323,1.9715,0.0,-0.0047,0.0,-0.0791
62480,0.096,-6,-8.7694,147,0.1595,0,4.1575,6,-6.5712,-11,-5.8127,1.9715,0.0,-0.0005,0.0,-0.0079
62489,0.096,-6,-8.7807,-18,0.2412,0,4.1401,-9,-6.5916,4,-5.7941,1.9715,0.0,-0.0,0.0,-0.0008
62499,0.096,-6,-8.7907,-3,0.3301,0,4.1216,-24,-6.6123,-11,-5.7752,1.9715,0.0,-0.0,0.0,-0.0001
62509,0.097,-6,-8.7995,-63,0.4089,0,4.1022,-9,-6.6359,-11,-5.7574,1.9715,0.0,-0.0,0.0,-0.0
62519,0.096,-21,-8.8084,-3,0.4738,0,4.0818,-9,-6.661,19,-5.7392,1.9715,0.0,-0.0,0.0,-0.0
62528,0.096,-6,-8.8187,-48,0.5267,0,4.0606,-9,-6.6863,4,-5.7167,1.9715,0.0,-0.0,0.0,-0.0
62537,0.096,-6,-8.8291,-63,0.5637,0,4.0384,-9,-6.7118,-11,-5.6914,1.9765,0.0521,0.0469,0.4883,0.4395
62547,0.097,-6,-8.8382,-48,0.5801,15,4.0168,-9,-6.7374,-11,-5.6674,1.9715,0.0,0.0047,0.0,0.0439
62557,0.097,-21,-8.8473,-18,0.5802,0,3.9969,-9,-6.7631,-11,-5.6458,1.9715,0.0,0.0005,0.4832,0.4393
62567,0.097,-21,-8.8592,-3,0.5726,0,3.9775,6,-6.7876,-11,-5.6267,1.9715,0.0,0.0,0.0,0.0439
62576,0.096,-6,-8.8737,132,0.5744,0,3.9572,-9,-6.8096,-11,-5.61,1.9715,0.0,0.0,0.0,0.0044
62585,0.096,-6,-8.8882,132,0.6105,0,3.9361,-9,-6.8305,4,-5.5943,1.9715,0.0,0.0,0.0,0.0004
62596,0.097,-6,-8.9012,-33,0.6773,15,3.9154,-9,-6.8516,4,-5.577,1.9715,0.0,0.0,0.0,0.0
62605,0.096,-6,-8.9129,-63,0.7423,15,3.8979,-9,-6.8728,4,-5.5567,1.9715,0.0,0.0,0.0,0.0
62614,0.095,-6,-8.9233,-63,0.7859,0,3.8834,6,-6.893,-11,-5.535,1.9715,0.0,0.0,0.0,0.0
62624,0.096,-6,-8.9324,-48,0.8073,0,3.8692,-9,-6.9107,-26,-5.5157,1.9765,0.0521,0.0469,0.4883,0.4395
62633,0.096,-6,-8.9402,12,0.8149,0,3.8541,-9,-6.9274,-11,-5.5015,1.9715,-0.0521,-0.0422,-0.9277,-0.791
62644,0.097,-6,-8.9467,12,0.8209,0,3.838,-9,-6.9444,-11,-5.491,1.9715,0.0,-0.0042,0.0,-0.0791
62653,0.096,-6,-8.9521,-63,0.8242,0,3.821,-9,-6.9616,4,-5.4813,1.9765,0.0521,0.0465,0.4839,0.4276
62662,0.095,-6,-8.9562,12,0.8181,0,3.8031,-9,-6.9791,-11,-5.4712,1.9715,0.0,0.0046,0.0,0.0428
62672,0.096,-6,-8.9593,-48,0.8042,0,3.7843,-9,-6.9969,4,-5.4607,1.9715,0.0,0.0005,0.0,0.0043
62682,0.097,-6,-8.9612,-33,0.7802,0,3.7647,6,-7.0135,-11,-5.4497,1.9765,0.0515,0.0464,0.4787,0.4313
62691,0.095,-6,-8.962,-18,0.7449,15,3.7456,-24,-7.0292,-11,-5.4397,1.9715,0.0,0.0046,0.0,0.0431
62701,0.096,-6,-8.9617,-48,0.7,0,3.7283,-9,-7.0464,-11,-5.4319,1.9715,0.0,0.0005,0.0,0.0043
62710,0.096,-6,-8.9604,-3,0.6457,15,3.7128,-9,-7.0651,-11,-5.4262,1.9765,0.0521,0.0469,0.4888,0.4403
62721,0.097,-6,-8.9581,12,0.589,0,3.699,-9,-7.0841,4,-5.4214,1.9715,-0.0515,-0.0417,-0.9131,-0.7778
62730,0.097,-6,-8.9549,-48,0.5312,-15,3.6843,-9,-7.1032,4,-5.4146,1.9715,0.0,-0.0042,0.4349,0.3137
62740,0.096,-21,-8.952,12,0.4684,0,3.6661,-9,-7.1225,-11,-5.4061,1.9715,0.0,-0.0004,0.0,0.0314
62749,0.096,-6,-8.9508,-48,0.4008,0,3.6457,-9,-7.142,19,-5.3958,1.9715,-0.0521,-0.0469,-0.9726,-0.8722
62759,0.097,9,-8.9485,-18,0.3258,15,3.6259,-9,-7.1615,4,-5.3812,1.9715,0.0,-0.0047,0.0,-0.0872
62769,0.097,-6,-8.9427,-48,0.2411,0,3.608,-24,-7.1826,-11,-5.3636,1.9715,0.0,-0.0005,0.0,-0.0087
62778,0.096,-6,-8.9346,-18,0.147,0,3.5906,-9,-7.2063,-11,-5.3472,1.9715,-0.0521,-0.0469,-0.9725,-0.8761
62788,0.097,-6,-8.9258,-63,0.0424,-15,3.5711,-9,-7.2314,-11,-5.3332,1.9765,0.0515,0.0417,0.4299,0.2993
62798,0.097,-21,-8.9175,12,-0.0711,15,3.5495,6,-7.2551,-11,-5.3215,1.9715,0.0,0.0042,0.0,0.0299
62808,0.098,-21,-8.9123,-3,-0.1853,-15,3.5273,-9,-7.2762,-11,-5.3122,1.9715,-0.051,-0.0455,-0.9431,-0.8458
62818,0.097,9,-8.9088,12,-0.2948,0,3.5031,6,-7.2947,4,-5.3038,1.9715,0.0,-0.0046,0.4299,0.3023
62827,0.097,-6,-8.9032,-48,-0.4036,0,3.4769,-9,-7.3106,19,-5.2923,1.9765,0.0515,0.0459,0.4736,0.4564
62836,0.096,-6,-8.8953,-18,-0.5185,-15,3.4489,-9,-7.3255,-11,-5.2765,1.9715,0.0,0.0046,0.0,0.0456
62846,0.097,9,-8.8853,-3,-0.6377,0,3.4179,-9,-7.3405,-11,-5.2606,1.9715,0.0,0.0005,0.4837,0.4399
62856,0.097,-6,-8.8719,-48,-0.76,0,3.3851,6,-7.3544,-11,-5.2471,1.9715,0.0,0.0,0.0,0.044
62866,0.097,-6,-8.8565,-33,-0.8903,-15,3.3506,-9,-7.3658,-11,-5.2359,1.9715,0.0,0.0,0.0,0.0044
62875,0.097,9,-8.8393,-3,-1.0272,-15,3.312,-9,-7.3763,-11,-5.2271,1.9715,0.0,0.0,0.4837,0.4358
62884,0.096,-6,-8.8188,-18,-1.1651,0,3.2692,-9,-7.387,-11,-5.2205,1.9715,-0.0521,-0.0469,-0.9227,-0.7868
62895,0.097,-6,-8.7966,-48,-1.3066,0,3.2251,-9,-7.398,4,-5.2148,1.9715,0.0,-0.0047,0.0,-0.0787
62905,0.097,-21,-8.7753,12,-1.4529,0,3.1811,-9,-7.4093,-11,-5.2087,1.9765,0.0515,0.0459,0.9425,0.8404
62914,0.096,-6,-8.7562,-48,-1.6011,0,3.1371,-9,-7.4208,-11,-5.2035,1.9715,0.0,0.0046,0.0,0.084
62923,0.096,-6,-8.738,-3,-1.7525,-15,3.0918,-9,-7.4326,-11,-5.2004,1.9765,0.0,0.0005,-0.4785,-0.4223
62934,0.098,-21,-8.7206,12,-1.903,0,3.044,-9,-7.4446,-11,-5.1994,1.9765,0.051,0.046,0.469,0.3799
62943,0.097,-21,-8.7067,-18,-2.0486,0,2.995,-9,-7.4569,-11,-5.2005,1.9715,0.0,0.0046,0.0,0.038
62953,0.097,-21,-8.6974,-18,-2.1934,0,2.9463,-9,-7.4694,4,-5.2023,1.9715,0.0,0.0005,0.0,0.0038
62962,0.096,-6,-8.6914,132,-2.3267,0,2.8979,-9,-7.4821,-11,-5.2035,1.9715,0.0,0.0,0.0,0.0004
62972,0.097,-6,-8.686,-3,-2.4344,0,2.8497,-9,-7.495,-11,-5.2053,1.9715,0.0,0.0,0.0,0.0
62982,0.098,-21,-8.681,12,-2.5262,0,2.8017,-9,-7.5081,-11,-5.2091,1.9765,0.051,0.0459,0.9469,0.8522
62991,0.096,-6,-8.6779,-18,-2.6144,0,2.7541,-9,-7.5213,4,-5.2136,1.9715,0.0,0.0046,0.0,0.0852
63001,0.096,-6,-8.6752,-48,-2.7058,-15,2.7054,-24,-7.5361,4,-5.216,1.9715,-0.0521,-0.0464,-0.9619,-0.8572
